Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
14338,0.977411836,0.779183083,0.820726636,0.370541189,0.772381449,0.260573424,0.267281793,0.786704455,0.423393769,0.501068706,0.394375308,0.685677603,0.360868435,0.570782791,0.357144761,0.496352265,0.782746362,0.732335867,0.461249722,0.578787295,0.558791636,0.485682791,0.663764724,0.302452085,0.607139884,0.432530063,0.416790753,0.314414742,0.000146354,1
15166,0.644428637,0.889511802,0.466531566,0.519612505,0.668431565,0.22133029,0.174850373,0.918732581,0.323149035,0.321679556,0.640070676,0.385184208,0.454422208,0.340330241,0.337136319,0.220813691,0.330230629,0.312263394,0.666486646,0.597066291,0.589547294,0.45166543,0.659549412,0.395130428,0.652155897,0.389845878,0.446574746,0.322910166,0.003892,1
15204,0.632452264,0.891954906,0.457585571,0.521727902,0.666696827,0.219697869,0.171793181,0.923302487,0.324991758,0.323991427,0.633118562,0.392809546,0.460238323,0.349179056,0.336991047,0.22448431,0.335104873,0.312240291,0.662654293,0.597013322,0.589638631,0.446906627,0.654102917,0.398003598,0.650766214,0.388723597,0.446431881,0.322958182,0.003892,1
15225,0.620959436,0.894887913,0.448143072,0.523026989,0.663740304,0.219317458,0.170023083,0.927803904,0.325877049,0.325428562,0.6260732,0.399353178,0.466198322,0.357597911,0.33639806,0.228402487,0.339661546,0.313520843,0.65937845,0.597119583,0.589701957,0.444271512,0.65340724,0.398592293,0.653702299,0.388810691,0.445999397,0.322802035,0.003892,1
15451,0.609467749,0.897822236,0.438700381,0.524324941,0.660783122,0.21893775,0.168253354,0.932305016,0.326762599,0.326865885,0.619028379,0.405896614,0.472158257,0.366016311,0.335805542,0.23232114,0.344218041,0.314800003,0.656103423,0.597224188,0.589764468,0.441636742,0.652709705,0.399182484,0.656637296,0.388898412,0.445567992,0.32264539,0.003892,1
15476,0.597977085,0.900757738,0.42925752,0.525621877,0.65782535,0.218558672,0.166483956,0.936805854,0.327648383,0.328303376,0.611984044,0.412439875,0.478118136,0.374434301,0.335213444,0.236240219,0.348774377,0.316077914,0.65282913,0.597327308,0.589826249,0.439002281,0.652010503,0.399774018,0.659571316,0.388986694,0.445137553,0.322488299,0.003892,1
15506,0.586487341,0.903694302,0.419814505,0.526917896,0.654867047,0.21818016,0.164714854,0.941306445,0.328534376,0.329741019,0.604940145,0.418982978,0.484077963,0.382851923,0.334621724,0.240159681,0.353330569,0.317354701,0.649555496,0.597429092,0.589887372,0.436368099,0.651309801,0.40036676,0.662504458,0.389075481,0.444707983,0.322330806,0.003892,1
15539,0.57499843,0.906631825,0.410371351,0.528213089,0.651908265,0.217802161,0.162946021,0.945806814,0.32942056,0.3311788,0.59789664,0.42552594,0.490037743,0.391269213,0.334030346,0.24407949,0.357886632,0.318630474,0.646282458,0.597529669,0.589947902,0.433734169,0.650607745,0.400960592,0.665436806,0.389164725,0.444279199,0.32217295,0.003892,1
15566,0.563510272,0.909570216,0.400928071,0.529507533,0.648949048,0.217424626,0.161177431,0.950306981,0.330306915,0.332616704,0.590853493,0.432068772,0.495997482,0.399686201,0.333439278,0.247999614,0.362442577,0.319905328,0.64300996,0.597629151,0.590007894,0.431100467,0.649904461,0.401555413,0.668368435,0.389254382,0.443851126,0.322014765,0.003892,1
15736,0.5520228,0.912509397,0.391484677,0.530801296,0.645989436,0.217047513,0.159409062,0.954806965,0.331193426,0.334054722,0.58381067,0.438611487,0.501957182,0.408102915,0.332848491,0.251920022,0.366998415,0.321179345,0.639737953,0.597727639,0.590067397,0.428466972,0.649200062,0.402151133,0.67129941,0.389344415,0.443423701,0.321856281,0.003892,1
15751,0.540535952,0.915449299,0.382041178,0.532094437,0.643029464,0.216670785,0.157640894,0.959306782,0.332080079,0.335492843,0.576768144,0.445154096,0.507916848,0.41651938,0.33225796,0.255840691,0.371554157,0.3224526,0.636466393,0.59782522,0.590126454,0.425833666,0.648494644,0.402747673,0.67422979,0.389434791,0.442996866,0.321697524,0.003892,1
15781,0.529049676,0.918389859,0.372597584,0.533387011,0.640069162,0.216294408,0.155872911,0.963806445,0.332966863,0.336931057,0.569725889,0.451696606,0.513876481,0.424935616,0.331667665,0.259761599,0.376109809,0.323725158,0.633195242,0.597921972,0.590185103,0.423200532,0.647788297,0.403344961,0.677159624,0.38952548,0.44257057,0.321538518,0.003892,1
15810,0.517563923,0.921331022,0.363153902,0.534679064,0.637108558,0.215918354,0.154105097,0.968305969,0.333853766,0.338369359,0.562683882,0.458239027,0.519836086,0.433351643,0.331077584,0.263682724,0.38066538,0.324997077,0.629924467,0.598017964,0.590243379,0.420567557,0.647081096,0.403942937,0.680088959,0.389616457,0.442144769,0.321379284,0.003892,1
16415,0.963187033,0.777447734,0.812122654,0.337124767,0.752841989,0.251655818,0.248210717,0.792343599,0.438829341,0.437018169,0.425126558,0.559963424,0.388915789,0.4828827,0.46078734,0.366115618,0.590627869,0.521120404,0.533180576,0.583788759,0.571202148,0.527790189,0.664481294,0.418802491,0.596835538,0.527729699,0.426941867,0.319332029,0.000909262,1
16780,0.497156275,0.929390308,0.345153426,0.534346628,0.630485351,0.216104286,0.151375309,0.977434613,0.33455397,0.340702313,0.548121134,0.470101136,0.530679136,0.44957318,0.328191014,0.271053153,0.389540241,0.329013755,0.624505544,0.598407486,0.590445051,0.418551601,0.652034454,0.401639624,0.691540554,0.392090363,0.441099458,0.320954775,0.003892,1
16863,0.910941885,0.766505621,0.811329134,0.400954949,0.743114244,0.268708706,0.267205403,0.795757436,0.385413238,0.43317533,0.343994855,0.559659028,0.37391557,0.539057465,0.252150818,0.355400406,0.561407443,0.45312238,0.473052813,0.597380098,0.575712849,0.498545681,0.691455691,0.411868936,0.586679042,0.382015012,0.42058446,0.318320452,0.028447917,1
17317,0.485187653,0.931842347,0.336206137,0.53645432,0.628746143,0.214476637,0.148320617,0.982002444,0.33639846,0.343015462,0.541172695,0.477725149,0.536494818,0.458418897,0.328048926,0.274727002,0.394413277,0.328981195,0.620678742,0.598343267,0.590530856,0.413795143,0.646575335,0.40452296,0.690143476,0.390972334,0.440963913,0.320999408,0.003892,1
17366,0.473701773,0.934783364,0.326762476,0.537746499,0.625785613,0.214100504,0.146552762,0.986502002,0.337285334,0.344453742,0.534130628,0.484267592,0.54245443,0.466834974,0.327458793,0.278648075,0.398968868,0.33025327,0.617407875,0.598439444,0.590589222,0.411162129,0.645868342,0.405120769,0.693072932,0.391063241,0.440537991,0.320840229,0.003892,1
17407,0.462216334,0.937724889,0.317318742,0.539038241,0.622824828,0.213724643,0.144785049,0.991001441,0.338172308,0.345892095,0.527088769,0.490809959,0.548414017,0.475250876,0.326868841,0.28256933,0.403524389,0.331524807,0.614137324,0.598534981,0.590647274,0.408529249,0.645160632,0.405719155,0.696001968,0.391154389,0.440112485,0.320680858,0.003892,1
17453,0.450731303,0.940666885,0.30787494,0.540329577,0.619863808,0.213349033,0.143017468,0.995500772,0.339059376,0.347330515,0.520047104,0.497352257,0.554373581,0.483666614,0.326279057,0.286490757,0.408079848,0.332795845,0.610867066,0.598629926,0.590705034,0.405896493,0.644452256,0.406318078,0.698930614,0.391245762,0.439687366,0.320521309,0.003892,1
17480,0.439246653,0.943609319,0.298431074,0.541620534,0.616902569,0.212973658,0.14125001,1,0.33994653,0.348768998,0.51300562,0.503894489,0.560333124,0.4920822,0.325689429,0.290412341,0.412635247,0.334066419,0.60759708,0.598724317,0.590762523,0.403263851,0.64374326,0.406917499,0.701858897,0.391337343,0.439262606,0.320361593,0.003892,1
18466,0.977029058,0.79711027,0.769262588,0.460618198,0.785494598,0.244913334,0.275545996,0.782164843,0.366910086,0.469725297,0.510813589,0.649147228,0.346713112,0.408087405,0.31394011,0.528640486,0.912583953,0.857679083,0.354033626,0.579936521,0.559754709,0.498366154,0.657687003,0.321738413,0.650409925,0.509789311,0.416679772,0.316235151,2.65E-05,1
18472,0.9402742,0.794782735,0.785918663,0.44520929,0.790886138,0.235588264,0.277464293,0.781552293,0.367787709,0.460392395,0.410848685,0.606501593,0.297342052,0.400212133,0.342139851,0.522196854,0.920262999,0.830046136,0.3066946,0.579317032,0.56046121,0.500356477,0.662712027,0.368263403,0.628211304,0.491994203,0.414094499,0.317023735,2.65E-05,1
18773,0.962874187,0.804713529,0.736728478,0.509454663,0.776075505,0.240204854,0.260334378,0.789151357,0.333286939,0.413707151,0.611122067,0.490946959,0.243351847,0.296876654,0.319436233,0.427030883,0.74303502,0.71791488,0.41070071,0.583571632,0.56746212,0.494996196,0.657267773,0.312079641,0.655268975,0.517693336,0.426722772,0.321289799,2.65E-05,1
18809,0.973987392,0.770888583,0.787507266,0.328250827,0.745388686,0.256587803,0.242197427,0.799320699,0.492545447,0.448820307,0.465357741,0.60811369,0.327542892,0.546147027,0.4169822,0.299820413,0.588520143,0.549516797,0.797720776,0.582084676,0.575986747,0.579132268,0.676204429,0.406079371,0.475990226,0.337809297,0.425537423,0.312114719,0.001179394,1
20198,0.910198862,0.776603358,0.858206707,0.378768875,0.767881763,0.265935101,0.276124907,0.759093413,0.46518219,0.575861613,0.325442167,0.678672768,0.431089229,0.615328408,0.456187465,0.416771079,0.73177029,0.588594916,0.601170361,0.569437612,0.570290737,0.525657377,0.667989527,0.466262649,0.548318303,0.412508777,0.36976779,0.319438598,0.004079613,1
23308,0.963185739,0.785499072,0.808783822,0.420981403,0.758372213,0.25311906,0.251938752,0.79133983,0.392715917,0.452153325,0.42612645,0.566367087,0.435207768,0.48652929,0.393530759,0.370499397,0.587851464,0.478090219,0.492822474,0.583089572,0.565706293,0.480476946,0.66681312,0.407514867,0.598603085,0.40380896,0.427152948,0.319411526,0,1
23422,0.92127297,0.767471696,0.799589977,0.365946844,0.741052165,0.26383985,0.266988498,0.792469899,0.380998854,0.434594981,0.402779424,0.57225657,0.461542773,0.554061208,0.461190137,0.320673316,0.583540512,0.475376669,0.693669812,0.601112729,0.578025814,0.524007963,0.690038521,0.426490276,0.583882246,0.538448378,0.420143043,0.318016224,0.027914271,1
26802,0.967455408,0.783664752,0.801609665,0.395628372,0.766959934,0.263304587,0.256122792,0.791146183,0.393888742,0.464587359,0.449183619,0.619658682,0.495951886,0.489609524,0.352935577,0.424684462,0.637609644,0.627776444,0.509728733,0.583488687,0.567472636,0.515253677,0.660900752,0.240230341,0.621194546,0.464795333,0.424234299,0.317835302,0.000740332,1
27362,0.976662601,0.77165215,0.85236678,0.363677925,0.765682502,0.268683634,0.264603918,0.787778876,0.439575665,0.522057478,0.351917375,0.750844558,0.474832054,0.647343338,0.247029909,0.452067935,0.724762324,0.605543237,0.512143851,0.578505827,0.558910118,0.495795567,0.666229908,0.383818999,0.598964434,0.408084641,0.416898717,0.313338144,5.92E-05,1
27627,0.963959521,0.785194544,0.792418921,0.413463225,0.761777643,0.256437772,0.251491161,0.792628566,0.392422284,0.450069557,0.451909126,0.538629757,0.34230904,0.466931041,0.348524556,0.406121127,0.583084223,0.630044687,0.553620716,0.583771987,0.569043383,0.503296482,0.660711317,0.278524939,0.623253469,0.462718539,0.42668119,0.31932286,0.000737997,1
27738,0.91685416,0.79460208,0.788198295,0.308948308,0.753753483,0.248580709,0.251915977,0.76089901,0.452690541,0.431809331,0.517642272,0.432069382,0.354534056,0.321329797,0.405665683,0.298654868,0.461588026,0.441325065,0.577195246,0.585733133,0.590084498,0.474045674,0.666409707,0.396236748,0.574674563,0.465085153,0.411552301,0.298031649,0.004877164,1
27749,0.943669394,0.800303376,0.749852887,0.492235938,0.748925819,0.244808943,0.231976128,0.798144779,0.328149111,0.362637778,0.56655736,0.378962,0.539577864,0.270072874,0.369612301,0.241592636,0.342091971,0.345144234,0.597054572,0.591825957,0.580706191,0.514246095,0.660356382,0.353138471,0.637015891,0.469738375,0.441858929,0.327150339,0.000740332,1
29687,0.923993454,0.782993467,0.837504114,0.288158347,0.772268202,0.256592507,0.259421355,0.751628814,0.462671089,0.506205025,0.286734789,0.663720472,0.293302985,0.615945512,0.467072401,0.446059553,0.790148124,0.675135427,0.593517531,0.569298752,0.607254911,0.454730106,0.663312729,0.370631819,0.559432601,0.510977595,0.428070703,0.31621734,2.96E-05,1
30100,0.903607767,0.795837418,0.780869764,0.312300569,0.75463699,0.244389736,0.246652991,0.766110644,0.455430172,0.435232759,0.510051486,0.440935327,0.360011527,0.330735912,0.405213075,0.301408604,0.46688796,0.441284564,0.573648734,0.586352016,0.590623196,0.468492852,0.660594983,0.398813678,0.572685461,0.463362404,0.41077948,0.297999544,0.002358788,1
30314,0.923560445,0.802798975,0.769189095,0.501198364,0.744987008,0.250417234,0.230149944,0.803700822,0.308896082,0.383181503,0.513621705,0.3921993,0.563970053,0.363054741,0.395557053,0.199306804,0.307759836,0.296658545,0.751858019,0.592105647,0.585395625,0.54895158,0.663228469,0.382459027,0.575717628,0.48907673,0.440510351,0.324283847,0.000296211,1
30384,0.909754,0.80994544,0.764680418,0.495173096,0.745043933,0.248715961,0.230927089,0.807050061,0.290005087,0.377969592,0.510042725,0.399765503,0.559865477,0.380699434,0.375982314,0.196399782,0.316644593,0.256377503,0.789168562,0.59071701,0.57889473,0.483842435,0.666958472,0.373179692,0.551135208,0.408506471,0.438050399,0.326591001,3.89E-05,1
30398,0.898509821,0.810950635,0.774542048,0.495992007,0.738401592,0.253911316,0.224830609,0.813645651,0.301582759,0.373282682,0.495687669,0.401077442,0.579729647,0.375348584,0.416351401,0.214148668,0.314768443,0.318486559,0.755719912,0.589834486,0.586990927,0.546357819,0.663418238,0.381657718,0.579742436,0.48458264,0.433139975,0.324384442,0.000355375,1
30442,0.892095662,0.814933686,0.76023168,0.497844137,0.737970772,0.251322779,0.223898382,0.816797547,0.293393463,0.372160915,0.485557287,0.406855635,0.578575828,0.389551055,0.394581331,0.209777622,0.322468341,0.312152339,0.760557044,0.588328538,0.588739766,0.552949944,0.663189585,0.383717321,0.582414181,0.492779006,0.428246164,0.323291701,0.000177493,1
30473,0.887041657,0.813504411,0.748719681,0.449426788,0.733317891,0.250707087,0.220996864,0.821130056,0.336022162,0.353045608,0.460968102,0.436598926,0.566017772,0.387562195,0.319506832,0.178375271,0.345344816,0.291959786,0.846266074,0.586431276,0.586473737,0.538700812,0.665857167,0.384080801,0.569514071,0.403937576,0.425258697,0.322737861,0.00056284,1
30496,0.875993901,0.826868293,0.720785456,0.484784265,0.736031241,0.245517949,0.226903952,0.822384214,0.276198461,0.34664864,0.502772873,0.410908444,0.565038694,0.356730909,0.337119169,0.24092509,0.364315641,0.310102718,0.691807592,0.583295121,0.580741573,0.470576654,0.66826528,0.353068523,0.559661631,0.381290845,0.420391024,0.321075806,0.004347799,1
31002,0.861712436,0.828209149,0.714987644,0.513592607,0.733971275,0.245368486,0.222962475,0.826982045,0.27188401,0.35350608,0.503923752,0.416127211,0.579137929,0.366989421,0.384694754,0.233330176,0.380251729,0.317512035,0.768431755,0.583454126,0.57967364,0.46510894,0.663799344,0.358284679,0.572900916,0.417371311,0.422111847,0.317575769,0.004347799,1
33276,0.823676681,0.712407987,0.785427486,0.447894611,0.781012636,0.22889136,0.233168245,0.786797337,0.485452932,0.492273858,0.479504881,0.601706071,0.438724414,0.468693614,0.384065199,0.3540797,0.594612166,0.535555276,0.799561855,0.557162222,0.549642168,0.482044446,0.592541092,0.437504397,0.512362847,0.510472265,0.452271331,0.28161698,0.000479153,1
39183,0.941906973,0.749916585,0.834160588,0.303274583,0.749166863,0.271588063,0.282323032,0.782128713,0.495161448,0.468060478,0.294784908,0.685698179,0.356837864,0.580188844,0.422502842,0.406697376,0.803721017,0.706788699,0.673114917,0.599265268,0.568688221,0.535044901,0.68970082,0.409701339,0.590185481,0.389203714,0.410815736,0.309785653,0.030237249,1
40085,0.976704375,0.779703848,0.814086758,0.340536401,0.771223279,0.255263849,0.266758573,0.786390405,0.457006584,0.468174262,0.452047661,0.715967978,0.402198281,0.489280917,0.313936469,0.481198435,0.844530136,0.764683393,0.493962792,0.579624777,0.556449944,0.480189015,0.663647807,0.3579499,0.612107121,0.369987672,0.418295837,0.315456999,3.89E-05,1
40525,0.977990093,0.797275155,0.767221121,0.463721658,0.785568739,0.242807433,0.275980678,0.780984393,0.378374919,0.466470293,0.394946119,0.612758798,0.325697259,0.403684374,0.370702651,0.524890079,0.918352226,0.831550601,0.337648468,0.579634298,0.55863359,0.489809635,0.657572701,0.301786037,0.652897021,0.514814779,0.416695141,0.316386365,3.89E-05,1
41395,0.882747358,0.767102278,0.748582029,0.559801966,0.801188758,0.219815607,0.249569385,0.789061259,0.32909791,0.426449162,0.62602972,0.514540614,0.360440212,0.283354594,0.356171985,0.414236003,0.749621339,0.721663048,0.509531643,0.579115316,0.565475954,0.507717803,0.662077061,0.32816784,0.62596293,0.533465922,0.425602481,0.332845373,3.89E-05,1
41569,0.917902438,0.772750827,0.69715372,0.606800693,0.783493745,0.229021027,0.253571105,0.79141743,0.355851647,0.44559358,0.626367385,0.525251247,0.3876267,0.285732155,0.385406486,0.413019598,0.757820299,0.730757652,0.570575265,0.573506837,0.563869901,0.543670281,0.704956076,0.313697852,0.555360559,0.521433504,0.425745836,0.324320766,3.89E-05,1
41943,0.921929137,0.810570827,0.681510869,0.430505379,0.731172153,0.22125946,0.208332784,0.806003307,0.324085094,0.225453778,0.826144279,0.170193562,0.437458703,0.053585496,0.447172414,0.027763472,0.101327373,0.115219973,0.797207412,0.598638431,0.591371011,0.502308851,0.660385221,0.42216229,0.654483959,0.340671398,0.459929661,0.33606772,2.96E-05,1
42007,0.904944655,0.802788804,0.789258704,0.423027481,0.757910459,0.255765215,0.239797032,0.778967107,0.363908484,0.399261234,0.512668728,0.421807382,0.330334517,0.359322618,0.307081296,0.252790052,0.44932048,0.321910048,0.495251752,0.581093495,0.601012165,0.496364297,0.662621889,0.359800764,0.580041817,0.422920276,0.430846901,0.321191529,2.96E-05,1
42009,0.911736372,0.805856673,0.766182169,0.488658618,0.747763657,0.262086924,0.238619078,0.782380535,0.365570618,0.41631623,0.521352979,0.427293542,0.358282679,0.369480608,0.398001897,0.233963919,0.474978477,0.339061164,0.651292556,0.58223857,0.600450481,0.505472736,0.671108933,0.361380781,0.555231494,0.470841943,0.431831996,0.317561767,0.004372321,1
42473,0.897125,0.81494099,0.727535148,0.527425602,0.726471904,0.238104801,0.204809617,0.815743416,0.267831768,0.274967338,0.716588346,0.166161807,0.462953299,0.15663071,0.311037879,0.063072556,0,0.031355335,0.624818004,0.595009386,0.597972372,0.538988945,0.664036607,0.454556795,0.600255287,0.426800303,0.454414325,0.330083783,0.000147522,1
42528,0.880219932,0.820898811,0.706045442,0.586439482,0.718934746,0.2456344,0.215459965,0.81450536,0.218777211,0.278213102,0.724253854,0.158866372,0.471526613,0.188698993,0.374910293,0.018018196,0.039143154,0.022571725,0.849873245,0.598176144,0.597733804,0.536474242,0.665934737,0.461976687,0.596667659,0.488631558,0.456451568,0.333074066,0.013238406,1
42549,0.868012552,0.811004199,0.689557167,0.62183006,0.727222851,0.232419812,0.198408191,0.82190109,0.250329582,0.272123187,0.741657977,0.165370329,0.489119551,0.1267371,0.410460092,0.05528734,0.076160008,0.103992056,0.797007755,0.592510143,0.59906365,0.550289763,0.656308447,0.452795456,0.537906902,0.478477328,0.457950218,0.323216035,0.003434255,1
42590,0.857503223,0.815497013,0.674052866,0.543485576,0.724548847,0.226203759,0.198987588,0.825173655,0.260929641,0.240137123,0.776788043,0.170719548,0.48547399,0.096725755,0.459380584,0.055794529,0.118321366,0.122023573,0.864464735,0.592947341,0.593950353,0.502221014,0.666175669,0.434035874,0.573534756,0.517820521,0.449587403,0.320652738,0.000206297,1
42609,0.847899336,0.817383316,0.682035952,0.566616436,0.718872733,0.234645884,0.202403269,0.828635184,0.23374122,0.268010287,0.694265933,0.187924354,0.484173372,0.207461891,0.313210262,0.057633225,0.033231346,0.011248619,0.715740794,0.586316704,0.596269619,0.515232954,0.668647541,0.46101698,0.62058745,0.438838364,0.44262987,0.313836642,0.003245474,1
42635,0.833692401,0.819603111,0.690962737,0.614313319,0.716993925,0.239063802,0.195242382,0.83511303,0.236876624,0.270380356,0.669186659,0.199889621,0.490539215,0.208044201,0.302417957,0.027931738,0.066212786,0.014505941,0.878666115,0.587966811,0.596198882,0.51161344,0.665224287,0.466486288,0.574909623,0.452353196,0.442555669,0.319529269,0.000442954,1
42674,0.824135455,0.824036074,0.690967034,0.604964429,0.712786744,0.239123027,0.192556483,0.839570664,0.224671074,0.268934412,0.680447853,0.193788571,0.517087319,0.221612897,0.411290192,0.053985601,0.055822409,0.069013737,0.833038221,0.587143338,0.602714567,0.553241847,0.665920642,0.468214132,0.598220197,0.498069061,0.436849939,0.317303386,5.92E-05,1
42696,0.815132629,0.833117092,0.665055475,0.615412184,0.710426018,0.237662913,0.194424904,0.842661549,0.219884843,0.254957006,0.704384744,0.186218224,0.511930425,0.171710619,0.412614567,0.072570195,0.101370864,0.117931585,0.813543991,0.586269124,0.60061112,0.542343882,0.665735158,0.449583191,0.604153764,0.50437192,0.438580308,0.317147867,0.003434255,1
42700,0.814903799,0.832125194,0.634951642,0.549058776,0.71081145,0.225656151,0.189768797,0.845740921,0.248092952,0.231756494,0.737556361,0.200960281,0.512350157,0.142390475,0.450915693,0.074999526,0.141316157,0.129962854,0.860775827,0.585809822,0.596829196,0.49684786,0.665553433,0.436653871,0.576851917,0.510833916,0.431142214,0.314499523,0.001177837,1
42741,0.805371959,0.837038285,0.622129734,0.585282333,0.696604202,0.241773407,0.204530136,0.844833109,0.208424303,0.235304996,0.695313154,0.20367832,0.506793429,0.194926041,0.320570448,0.101994048,0.09461516,0.04600651,0.707976668,0.573393475,0.590107563,0.452896072,0.666660194,0.443152894,0.603942353,0.376945709,0.426229044,0.30397391,0.017868792,1
42756,0.777434817,0.829705247,0.635171084,0.642353463,0.71202548,0.22695773,0.182400487,0.854339551,0.20894975,0.242070794,0.692920948,0.206241429,0.528494325,0.182756233,0.414108017,0.090301472,0.133215189,0.134177897,0.806841445,0.579773719,0.602940666,0.519678651,0.640665316,0.457480815,0.576340579,0.483315015,0.421555977,0.310020889,0,1
42769,0.783618992,0.833757839,0.607433658,0.647573057,0.698561026,0.234541449,0.1879659,0.857328875,0.218940681,0.243777173,0.688824063,0.21179904,0.539634103,0.185583385,0.407456955,0.100988145,0.133053326,0.136279848,0.787621098,0.577628485,0.601448625,0.527148409,0.666069294,0.446682006,0.58676263,0.479337028,0.419528869,0.303270517,0.004604697,1
42784,0.772424161,0.83332735,0.591653898,0.570373234,0.69872404,0.224202772,0.182823857,0.861508336,0.24596169,0.227174575,0.709108267,0.228881597,0.542345809,0.178474575,0.449514511,0.095535656,0.158254606,0.133836422,0.848878644,0.579324693,0.598031662,0.487077844,0.661879754,0.443460053,0.572202872,0.498464398,0.417660732,0.304199581,0.001770648,1
42856,0.759827405,0.834079631,0.606993665,0.592855646,0.692405905,0.234945155,0.188827752,0.863553418,0.201995646,0.243155356,0.630467266,0.246021743,0.540056756,0.294059429,0.30517285,0.099540962,0.074206968,0,0.727520493,0.569518567,0.595871658,0.450715122,0.664909315,0.465112347,0.59749814,0.355384622,0.403684031,0.296504436,0.006736558,1
42887,0.740230108,0.836630275,0.615807789,0.641417571,0.693528593,0.234732252,0.178549972,0.870776871,0.196882554,0.238224388,0.640601596,0.237762498,0.562289568,0.26036815,0.410571633,0.100367413,0.119570274,0.103712642,0.823440506,0.573692646,0.604673938,0.507822815,0.653003697,0.466499679,0.584971673,0.454462815,0.40141844,0.302550568,0.00145264,1
42936,0.737763629,0.838169654,0.604246623,0.637532264,0.688436324,0.236059563,0.179948451,0.873540857,0.189574384,0.246047565,0.61766153,0.253385405,0.56743446,0.313610259,0.383721633,0.088396046,0.10031901,0.043968509,0.846764441,0.571286239,0.602580514,0.48520258,0.661942223,0.47294877,0.590626071,0.424440831,0.394625719,0.297957605,0.002322978,1
42945,0.725874591,0.841017303,0.598799122,0.637367661,0.688790317,0.233663411,0.176443838,0.87788217,0.184069658,0.244295432,0.602274141,0.255752382,0.571871583,0.324606654,0.380912607,0.087418091,0.105356911,0.069697593,0.838010144,0.570923276,0.609672267,0.53324397,0.657870207,0.480938648,0.593653297,0.471191869,0.390546723,0.2996565,2.96E-05,1
42958,0.722197449,0.8341999,0.589932691,0.499331631,0.678960532,0.231387858,0.171229566,0.882573849,0.27379272,0.205071286,0.591436519,0.299038547,0.571058507,0.316609543,0.39114483,0.046258139,0.128489476,0.092509972,0.971603634,0.569349186,0.610776987,0.553937044,0.661977659,0.485116498,0.582142105,0.351314515,0.388658841,0.299185855,0.00038885,1
43061,0.703105907,0.852464079,0.554990934,0.503046904,0.685483672,0.220320523,0.175699955,0.886594307,0.228690422,0.195808693,0.644320324,0.264094837,0.551048065,0.229740041,0.33097176,0.147741013,0.15954399,0.127613253,0.654608769,0.56966266,0.602185358,0.471214741,0.662669613,0.440146916,0.617036693,0.434600907,0.392314958,0.298768482,0.001328083,1
43160,0.703966133,0.855905773,0.54512841,0.617749234,0.674396275,0.235044916,0.178459268,0.888829085,0.197476854,0.214376905,0.618948201,0.259675414,0.572056866,0.255786009,0.333024498,0.154011926,0.152923732,0.136225602,0.660422919,0.563073199,0.605230974,0.505302774,0.658904189,0.452238399,0.622213524,0.435961001,0.386583872,0.290703685,0.010626612,1
43204,0.701076277,0.845107616,0.553981079,0.659533926,0.675062519,0.23327547,0.166873273,0.893461317,0.190576099,0.23956229,0.57240054,0.287399463,0.60299938,0.357158313,0.376724839,0.11175427,0.120434153,0.075747378,0.811923572,0.562255236,0.612217284,0.525970252,0.648352701,0.489385594,0.566986414,0.449291208,0.371129323,0.28897738,0.004147341,1
43428,0.677528885,0.857842505,0.514238237,0.67330516,0.672856755,0.234542547,0.163606953,0.866022974,0.169726733,0.216787528,0.600408996,0.295856949,0.577686949,0.330871074,0.363300015,0.134540071,0.172200457,0.07566767,0.80553385,0.564135146,0.580674679,0.457425208,0.630406674,0.472982748,0.498552035,0.349856994,0.379252659,0.291962161,0.014175693,1
43624,0.940489465,0.780977597,0.834287542,0.366735743,0.757874947,0.263339715,0.252100435,0.792884324,0.423501748,0.441960962,0.492869163,0.611688156,0.462046572,0.47253536,0.285035499,0.322268111,0.594695578,0.528176246,0.677412715,0.587132892,0.570329831,0.539155582,0.663404049,0.399985772,0.579642251,0.396584556,0.425830211,0.314541995,0.001535548,1
43681,0.648291111,0.859196031,0.527576498,0.661950943,0.667825322,0.243800751,0.155608221,0.844620939,0.142965073,0.20753979,0.546485356,0.312965782,0.573096777,0.41345779,0.348201761,0.12089732,0.14261382,0.066316067,0.817622338,0.574660802,0.57113308,0.538735614,0.658208679,0.48185023,0.564611865,0.417920986,0.360926027,0.292381349,0.002099944,1
43773,0.903247018,0.798681953,0.765286656,0.423445226,0.74117655,0.261750226,0.236450099,0.784684682,0.388083523,0.410274447,0.491697264,0.457958654,0.372203755,0.441824284,0.420459243,0.203905837,0.444756134,0.296072405,0.72283206,0.57787981,0.603415757,0.520849601,0.664891703,0.387979822,0.553301971,0.404895706,0.424287185,0.313187704,0.006707365,1
44001,0.921862881,0.778585369,0.789349999,0.313299207,0.738684236,0.270532523,0.274649867,0.787455633,0.379006554,0.422739249,0.544245817,0.595931363,0.484625045,0.492875614,0.388632585,0.35709098,0.59530272,0.501046445,0.664534242,0.587379175,0.563811369,0.468713961,0.674716863,0.395241103,0.567271976,0.51249789,0.424319393,0.308856915,0.031237204,1
